Yes! Nugget will-<kgwait> Jack will climb the beanstalk! Jack will climb for goo!,"Evet! Nugget--<kgwait> Yani Jack, fasulye sırığına tırmanacak! Jack balçık için tırmanacak!"
Nugget is so-<kgwait> Jack is so close to the goo! Jack can taste it! Just a little close-,Nugget çok--<kgwait> Jack çok yaklaştı! Jack balçığın tadını alabiliyor Sadece biraz daha yaklaşmalı-
"Nugget- Jack is so close, but Jack's claw...<kgwait> Jack's claw is bad for climbing.","Nugget- Jack çok yakın, ama Jack'in pençesi...<kgwait> Jack'in pençesi tırmanmaya elverişli değil."
Ow.,Offf
"<wave>""OW?!"" That's all you have to say after you let go?!<kgwait><br>You weren't supposed to fall off! You've ruined the show!</wave>","<wave>""Offf mu?!"" Sırığı bıraktıktan sonra söyleyeceğin tek şey bu mu?!<kgwait><br>Düşmemen gerekiyordu, berbat ettin bütün şovumu!</wave>"
"Well, maybe the sing-song teacher lady should climb the plant!<kgwait> Nugget did his best! Nugget wanted goo! Nugget's claw is bad for climbing!",E belki de şarkıcı öğretmen hanım bitkiye kendi tırmanmalıdır!<kgwait> Nugget elinden geleni yaptı! Nugget balçık istiyordu! Nugget'ın pençesi tırmanmaya elverişli değil!
"<wave>Well, while you sit there and insult and mock,<kgwait><br>We need someone else to climb the beanstalk! ","<wave>Sen hakaret ve alay ederken orada oturup,<kgwait><br>Tırmanacak birine ihtiyacımız var sırığı tutup!"
Hmmmm.,Hmmmm.
Nugget's legs might be broken.,Nugget'ın bacakları kırılmış olabilir.
I feel like you've fallen from farther...,Ben senin daha yüksek yerlerden düştüğünü düşünmüştüm.
"That's rough, buddy.",Bu kötüymüş dostum.
Yes! Onto Nugget's nuggets!<kgwait> But there were no nuggets to break Nugget's fall this time! So now Nugget's legs are broken.,Evet! Nugget'ın nuggetlarının üstüne!<kgwait> Ama bu sefer Nugget'ın düşüşünü yavaşlatacak hiç nugget yoktu! Bu yüzden Nugget'ın bacakları kırıldı..
Do you want help?,Yardım ister misin?
With what?,Ne hakkında?
Nevermind then.,Boşver o zaman.
"Nugget sees the goo, but Nugget cannot reach the goo!","Nugget balçığı görüyor, fakat Nugget balçığa erişemiyor."
That's probably for the best.,Böyle olması muhtemelen en iyisidir.
Nugget is getting hungry.,Nugget acıkmaya başladı.
Are you okay?,Sen iyi misin?
(Walk away.),(Uzaklaş.)
You're missing lunch.,Öğle yemeğini kaçırıyorsun.
"Yes, Nugget is acutely aware that he is not currently feasting on nuggets.",Evet. Nugget şu anda nugget ziyafeti çekemediğinin şiddetle farkında.
Nugget will survive.<kgwait> Nugget has fallen from greater heights.,Nugget yaşayacak.<kgwait> Nugget daha yüksek yerlerden düşmüştü.
True.,Doğru.
"That being said, perhaps Nugget could use some medical attention. Nugget is starting to feel funny.","Bununla birlikte, belki de Nugget'ın tıbbi yardım alması gerekiyordur. Nugget kendini bir garip hissetmeye başladı."
I'll see what I can do.,Ne yapabileceğime bakarım.
"<wave>Oh, good heavens! This fills me with dread!<kgwait><br>You're supposed to be cute and sweet to play Red!</wave>","<wave>Ah tanrılar aşkına bu çok ürkütücü!<kgwait><br>Tatlı ve şeker olmalısın, oynamak için küçüğü!</wave>"
Nugget is still cute with his claw!,Nugget pençesiyle bile çok tatlıdır!
"<wave>Not cute enough to play Red, I'm afraid!<kgwait><br>Go to the nurse to get that arm some aid!</wave>","<wave>Kırmızıyı oynayacak kadar değil, korkarım!<kgwait><br>Hemşireye gidip al biraz ilk yardım!</wave>"
"Nugget is feeling discriminated against, but will go to the nurse cause the goo cravings are concerning Nugget.",Nugget ayrımcılığa uğramış hissediyor fakat hemşireye gidecek. Çünkü balçık arzusu Nugget'ı endişelendirmeye başladı.
Nugget is waiting on his wardrobe for the silly red girl play!,Nugget şu saçma kırmızı kız oyunu için kıyafetini bekliyor!
Here ya go.,İşte al.
Still working on that.,Hala üzerinde çalışıyorum.
Nugget feels the red! Nugget is ready to visit grandma!,Nugget kırmızıyı hissediyor! Nugget büyükanneyi ziyaret etmeye hazır!
"That's great, Nugget.",Bu harika Nugget!
"<wave>Oh, how splendid! I knew you'd do good!<kgwait><br>Places everyone! It's time for Little Red Riding Hood!</wave>","<wave>Oh, ne güzel! Biliyordum başaracağını!<kgwait><br>Herkes yerlerine! Başlıyor hikayemiz kırmızı başlıkl!</wave>"
Funny how?,Garip derken?
Nugget's brain is getting foggy. Nugget only sees the goo. Nugget craves flesh.,Nugget'ın beyni buğulanıyor. Nugget sadece balçığı görüyor. Nugget'ın canı et çekiyor.
(Back away from Nugget.),(Nugget'tan uzaklaş.)
Even after smelling that flower?,O çiçeği kokladıktan sonra bile mi?
"Nugget had a moment of clarity, but the goo remains. Nugget likes the goo.",Nugget bir anlık netlik yakaladı ama balçık hala etkili. Nugget balçığı seviyor.
Smell this.,Bunu kokla.
No!<kgwait> The goo tells Nugget to not smell the flower. Nugget will obey the goo.,"Hayır!<kgwait> Balçık, Nugget'a çiçeği koklamaması gerektiğini söylüyor. Nugget balçığın emirlerine uyacak."
Okay then.,Tamam o zaman.
"Yes, but Nugget's strangeness today is different from other days. Nugget craves more goo.","Evet, ama Nugget'ın bugünkü garipliği diğer günlerden farklı. Nugget daha fazla balçık istiyor."
Good luck with that.,Sana bol şans.
You couldn't get the goo off?,Balçığı üstünden çıkaramadın mı?
"No. Nugget was defeated by the water contraption, but it's okay. Nugget prefers the goo.",Hayır. Nugget su mekanizması tarafından alt edildi. Ama sorun değil. Nugget balçığı tercih ediyor.
If you say so...,Öyle diyorsan.
Nugget is sad.,Nugget üzgün.
Why is Nugget sad?,Nugget neden üzgün?
Nugget could not get the pretty Lily out of the tree. The pretty Lily is staying there. The pretty Lily will not be Nugget's Juliet.,Nugget sevimli Lily'yi ağaçtan çıkaramadı. Sevimli Lily orada kalıyor. Sevimli Lily Nugget'ın Juliet'i olmayacak.
Let's go get her.,Gidip onu alalım.
Nugget is horrified by his claw!<kgwait> The goo has turned Nugget into a monster!,"Nugget pençesi yüzünden dehşete kapıldı!<kgwait> Balçık, Nugget'ı bir canavara dönüştürdü!"
Do not look at Nugget!<kgwait> Nugget is a monster!<kgwait> LOOK AWAY!,Nugget'a bakma!<kgwait> Nugget bir canavar!<kgwait> BAKMA!
(Look away.),(Başka bir yere bak.)
No. The pretty Lily says it's too dangerous since the fake principal man is looking for her now.,"Hayır. Sevimli Lily, sahte müdür adam onu aradığı için, bunu yapmanın çok tehlikeli olduğunu söyledi."
Bummer.,Tüh.
(Cure Nugget.),(Nugget'ı tedavi et.)
What is Nugget's classmate doing with that-,Nugget'ın sınıf arkadaşı o şeyle ne yap-
Nugget feels the goo leaving his body! Nugget sees the goo for what it is! Nugget will rid the world of goo!,"Nugget, balçığın vücudunu terk ettiğini hissediyor! Nugget balçığın ne olduğunu anladı! Nugget dünyayı balçıktan arındıracak!"
"That's great, Nugget.",Bu harika Nugget!
Nugget would like a word with his goo-curing friend... <kgwait>after the matter of the bad robot is resolved.,Nugget balçık-doktoru arkadaşına bir çift söz söylemek ister... <kgwait>kötü robot olayı çözüldükten sonra.
Sounds good.,Kulağa iyi geliyor.
The robot is defeated and-<kgwait> Nugget detects an evil device nearby.,Robot yenildi ve-<kgwait> Nugget yakınlarda şeytani bir cihaz olduğunu sezinliyor.
This thing?,Bu şey mi?
(Walk away.),(Uzaklaş.)
Yes!<kgwait> The device is EVIL!<kgwait> The device will explode with goo!<kgwait> Get it away from Nugget!,Evet!<kgwait> O cihaz ŞEYTANİ!<kgwait> O cihaz balçıkla patlayacak!<kgwait> Onu Nugget'tan uzaklaştır!
(Get it away.),(Cihazı uzaklaştır.)
Nugget thinks we have work to do.,"Nugget, yapacak işimiz olduğunu düşünüyor."
We do.,Evet var.
"Okay kid, spill it! Where's my dad?<kgwait> Is he evil? Why did he give you his special duck?!","Tamam çocuk, dökül bakalım! Babam nerede?<kgwait> Şeytani biri mi? Özel ördeğini sana neden verdi?!"
We're gonna cure Kevin.,Kevin'i tedavi edeceğiz.
Yes. Nugget hears Kevin crying beneath the school. Nugget can hear all the goo! It screams. It howls.,"Evet. Nugget, Kevin'in okulun altında ağladığını duyabiliyor. Nugget tüm balçığı duyabiliyor. Balçık bağırıyor, uluyor."
Is that where my dad is? Beneath the school? In Linda's secret lair?,Babam orada mı? Okulun altında? Linda'nın gizli sığınağında.
He's down there.,Evet orada.
"Then we have to go!<kgwait> Linda is normally in her lair during the school day, but I should be able to call her! She listens to me.",O zaman gitmeliyiz!<kgwait> Linda normalde okul saatinde sığınağında olur. Ama onu çağırabilirim sanırım! O beni dinliyor.
Yes. Summon the gator. Nugget is going to go commune with the animals and the pretty Lily in the tree.,"Evet. Timsahı çağır. Nugget, hayvanlarla ve ağacın içindeki Sevimli Lily ile iletişim kurmaya gidiyor."
You need this to cure the animals.,Hayvanları tedavi etmek için buna ihtiyacın var.
Very well! Nugget will begin the process immediately! ,Pekala! Nugget derhal işlemi başlatacak!
"Come with Nugget, little fishy. Nugget will rid you of goo.","Nugget'la gel, küçük balıkçık. Nugget seni balçıktan kurtaracak."
Nugget is feeling very very bad!<kgwait> Nugget cannot stop the the changes!,Nugget çok ama çok kötü hissediyor!<kgwait> Nugget değişimleri durduramıyor!
Here ya go.,İşte al.
Nugget appreciates the goo provided already... <kgwait>but Nugget craves more!,Nugget önceden verilen balçığı takdir ediyor... <kgwait>ama Nugget daha fazlasını istiyor!
I think you've had enough.,Bence yeterince aldın.
I got some.,Bende biraz var.
Nugget is thrilled! Nugget will consume the goo after the show! Please keep the goo safe for Nugget.,Nugget çok sevindi! Nugget şovdan sonra balçığı tüketecek! Lütfen Nugget için balçığı güvende tut.
Will do.,Yaparım.
I have some for you.,Bende var.
Nugget is grateful! Nugget will consume the goo at a later time.,Nugget müteşekkir! Nugget daha sonra balçığı tüketecek.
That's it?,Bu kadar mı?
Did Nugget's goo-providing friend expect something in return?,Nugget'ın balçık-getiren arkadaşı bunun karşılığında bir şey mi bekliyordu?
Kinda.,E biraz.
That is too bad for Nugget's goo-providing friend.,"Kötü olmuş o zaman, Nugget'ın balçık-getiren arkadaşı."
I guess it is.,Sanırım öyle.
Do you want this?,Bunu ister misin?
Nugget would love a nugget in these trying times.<kgwait> Just give Nugget a moment.<kgwait> Perhaps bring it to Nugget at lunch time?,Nugget bu zor zamanlarda bir nuggeta asla hayır demez.<kgwait> Sadece Nugget'a biraz zaman ver.<kgwait> Belki de onu Nugget'a öğle yemeğinde getirebilirsin?
"Sure, buddy.","Tabii, dostum."
Do you want this?,Bunu ister misin?
Nugget is grateful!<kgwait> Nugget would give Nugget's nugget-giving friend a hug if-,"Nugget müteşekkir!<kgwait> Nugget, Nugget'ın nugget-getiren arkadaşına sarılmak isterdi ama-"
If what?,Ama ne?
If Nugget didn't have a claw.,Nugget'ın bir pençesi var.
"Yeah, that would hurt.","Evet, bu acıtırdı."
Please hug this bear of snuggling instead.,Lütfen onun yerine bu kucaklaşma ayısına sarıl.
It's a Snuggly Bear!,Snuggly Bear buradaymış!
"Nugget appreciates the nugget, but Nugget is still very hungry.","Nugget, nugget'ı takdir ediyor. Fakat Nugget hala çok aç."
Uhhh... what light through Nugget's window breaks? It is neat and pretty Lily is very pretty.,"Imm... Nugget'ın camından nasıl bir ışık süzülüyor? Çok hoş ve sevimli, tıpkı Sevimli Lily gibi."
This is so stupid.,Bu çok aptalca.
Stay in character please!,Lütfen karakterde kal!
Fine. The things I do to save kids around here.,İyi. Çocukları kurtarmak için yaptığım şeylere bak.
"O Romeo, Romeo! Wherefore art thou Romeo? Deny thy-
","Ah Romeo, Romeo! Nerelerdesin Romeo? Reddet-"
Nugget is not Romeo! Nugget is down here!,"Nugget Romeo değil! Nugget burada, aşağıda!"
"It is the pretty Lily! Nugget's love! O, that pretty Lily knew Nugget's love.","Orada Sevimli Lily! Nugget'ın aşkı! O Sevimli Lily, Nugget'ın aşkını iyi bilir."
No Nugget! You're supposed to be eavesdropping on her! You don't emerge until later!,Hayır Nugget! Senin onu gizlice dinlemen gerek! Oradan çıkmamalısın!
It's kinda weird being back here.,Buraya geri gelmek biraz garip.
Why?,Neden?
"That's nice, Alice.",Bu güzelmiş Alice.
Cause two days ago I was kidnapped and yesterday I was turned into a monster.,Çünkü iki gün önce kaçırıldım ve dün bir canavara dönüştürüldüm.
It's been a weird week.,Garip bir hafta oldu.
Yeah. I'm just glad I got away. I don't think Kevin or our old principal got so lucky.,Evet. Neyse ki kurtulabildim. Kevin ve bizim eski müdürümüzün benim kadar şanslı olduğunu sanmıyorum.
Who's Kevin?,Kevin de kim?
Where's your old principal?,Eski müdürünüz nerede?
Another kid that was here. We were pretty good friends. We went missing the same day apparently.,Bu okula giden başka bir çocuk. Onunla çok yakın arkadaştık. Duyduğuma göre aynı gün kaybolmuşuz.
"I dunno. He was here on Monday, but apparently he's gone missing since then.","Bilmiyorum. Pazartesi günü buradaydı, ama söylenene göre o zamandan beri kayıpmış."
Weird.,Garip.
"Yeah, something is definitely going on at this school. I just wish I could remember what happened on Monday.","Evet, bu okulda kesinlikle bir şeyler dönüyor. Keşke Pazartesi günü olanları hatırlayabilseydim."
Monday?,Pazartesi mi?
"Yeah. That's the day I was taken. I don't remember any of it. I usually keep a diary, but that's missing too.",Evet. Ben o gün kaçırılmıştım. Hiçbir şey hatırlamıyorum. Genelde bir günlük tutarım ama o da kayıp.
I'll keep an eye out for it.,Onun için gözümü açık tutarım.
Is this yours?,Bu senin mi?
You found my diary!<kgwait> Where was it?,Günlüğümü bulmuşsun!<kgwait> Neredeydi?
A secret lair.,Gizli bir sığınakta.
"You know what this means, right?",Bunun anlamını biliyorsun değil mi?
That you tend to lose things?,Eşyalarını kolay kaybettiğin anlamına mı?
No.,Hayır.
"No!...<kgwait> Well yes, I guess. But I can also figure out what happened to me on Monday!","Hayır!...<kgwait> Yani evet, sanırım. Ama ayrıca Pazartesi günü başıma gelenleri ortaya çıkarabiliriz!"
"Oh, good.","Ah, güzel."
"Oh, hold on a second.<kgwait> The purple pen is missing! It's the only thing that opens the diary.","Oh, bekle bir saniye.<kgwait> Mor kalem kayıp! Günlüğün kilidini açan tek şey o."
Where would it be?,Nerede olabilir?
I honestly have no idea.,Dürüst olmak gerekirse hiçbir fikrim yok.
Great.,Harika.
"Maybe I could check near the lost and found in the principal's office, but I-<kgwait> I don't want to see Regis again.",Belki de müdürün odasındaki kayıp eşya kısmını kontrol edebilirim ama-<kgwait> Regis'i tekrar görmek istemiyorum.
I can check for you.,Ben senin için kontrol edebilirim.
It means I can finally remember what happened to me on Monday!,Sonunda Pazartesi günü başıma gelenleri hatırlayabileceğim anlamına geliyor!
Did he say he'd do it?,Yapacağını söyledi mi?
"Yes, but-",Evet ama-
But he wants me to watch him throw a rock?,Ama onun taş fırlatmasını izlememi istiyor.
Bingo.,Tam üstüne bastın.
Boys can be so dumb. At least he's a little cute about it.,Erkekler çok aptal oluyor. En azından o biraz sevimli.
At least there's that.,En azından bu var.
Not yet.,Henüz değil.
What's wrong with Regis?,Regis'le ilgili problem nedir?
"I don't know. Dude is kind of a creep. I can't prove it, but I think he had something to do with me going missing.",Bilmiyorum. Herif biraz korkutucu. Bunu kanıtlayamam ama kaybolmamda onun bir parmağı olduğunu düşünüyorum.
